Rk,Player,Link,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Salary,Signed Using
115,Seth Curry,curryse01,SG,29,DAL,59,20,24.5,4.5,9,0.5,2.3,5.1,0.453,2.2,3.9,0.56,0.628,1.3,1.5,0.841,0.4,1.9,2.4,2,0.6,0.1,1,1.7,12.6,2020,7441860,MLE
116,Stephen Curry,curryst01,PG,31,GSW,5,5,27.8,6.6,16.4,0.402,2.4,9.8,0.245,4.2,6.6,0.636,0.476,5.2,5.2,1,0.8,4.4,5.2,6.6,1,0.4,3.2,2.2,20.8,2020,40231758,Bird Rights
117,Troy Daniels,danietr01,SG,28,LAL,41,0,11.1,1.5,3.9,0.392,1,2.7,0.357,0.5,1.1,0.478,0.519,0.2,0.4,0.625,0.3,0.8,1.1,0.3,0.2,0.1,0.2,0.7,4.2,2020,2028594,
118,Anthony Davis,davisan02,PF,26,LAL,55,55,34.3,9.2,18.1,0.511,1.2,3.5,0.335,8.1,14.5,0.554,0.544,7,8.3,0.845,2.3,7.1,9.4,3.1,1.5,2.4,2.5,2.5,26.7,2020,27093019,1st Round Pick
119,Ed Davis,davised01,C,30,UTA,25,0,10.7,0.6,1.4,0.412,0,0,,0.6,1.4,0.412,0.412,0.2,0.4,0.455,1.2,2.6,3.8,0.3,0.4,0.4,0.5,2.2,1.3,2020,4767000,Room Exception
120,Terence Davis,daviste02,SG,22,TOR,64,2,17,2.8,6.1,0.463,1.4,3.5,0.396,1.5,2.6,0.55,0.575,0.7,0.8,0.865,0.7,2.7,3.4,1.7,0.5,0.2,1,1.6,7.7,2020,898310,Minimum Salary
121,Dewayne Dedmon,dedmode01,C,30,SAC,34,10,15.9,2,5,0.404,0.4,2.1,0.197,1.6,2.9,0.55,0.444,0.7,0.8,0.821,1.4,3.6,4.9,0.4,0.4,0.8,1.4,2.7,5.1,2020,13333334,Cap space
121,Dewayne Dedmon,dedmode01,C,30,ATL,10,8,23.3,3.3,8.4,0.393,0.8,3.6,0.222,2.5,4.8,0.521,0.44,0.7,0.8,0.875,1.4,6.8,8.2,0.7,1,1.5,1,4,8.1,2020,13333334,Cap space
122,Matthew Dellavedova,dellama01,PG,29,CLE,57,4,14.4,1.1,3.1,0.354,0.4,1.6,0.231,0.7,1.5,0.488,0.414,0.6,0.6,0.865,0.3,1,1.3,3.2,0.4,0,1,1.4,3.1,2020,9607500,Cap Space
123,DeMar DeRozan,derozde01,SF,30,SAS,61,61,34.3,8.2,15.7,0.526,0.1,0.5,0.267,8.1,15.2,0.535,0.53,5.5,6.6,0.843,0.6,5,5.6,5.6,1,0.2,2.4,2.7,22.2,2020,27739975,Cap Space
124,Cheick Diallo,diallch01,C,23,PHO,44,2,10.6,2,3.1,0.65,0,0,0.5,2,3.1,0.652,0.653,0.7,0.8,0.865,0.6,2.3,2.9,0.5,0.2,0.3,0.7,1.2,4.8,2020,1678854,Minimum Salary
125,Hamidou Diallo,diallha01,SF,21,OKC,38,3,18.4,2.6,5.8,0.452,0.2,0.9,0.2,2.4,4.8,0.5,0.468,0.7,1.2,0.622,0.8,2.4,3.2,0.6,0.7,0.2,1,2.2,6.1,2020,1416852,MLE
126,Gorgui Dieng,dienggo01,C,30,MIN,46,17,16.9,2.7,6,0.448,1,2.6,0.383,1.7,3.4,0.497,0.531,1,1.3,0.797,1.6,4,5.6,1.3,0.8,0.9,1,1.9,7.4,2020,16229213,1st Round Pick
126,Gorgui Dieng,dienggo01,C,30,MEM,12,0,19.5,2.8,5.5,0.515,0.4,1.8,0.227,2.4,3.7,0.659,0.553,1.2,2,0.583,1.2,5.5,6.7,1.1,0.9,1.2,0.9,1.9,7.3,2020,16229213,1st Round Pick
127,Spencer Dinwiddie,dinwisp01,SG,26,BRK,64,49,31.2,6.6,16,0.415,1.9,6.3,0.308,4.7,9.7,0.485,0.476,5.4,7,0.778,0.5,3,3.5,6.8,0.6,0.3,2.7,2.8,20.6,2020,10600000,Minimum Salary
128,Donte DiVincenzo,divindo01,SG,23,MIL,59,22,23.1,3.5,7.7,0.462,1.3,3.7,0.344,2.3,3.9,0.576,0.546,1,1.3,0.769,1,3.9,4.9,2.3,1.4,0.3,1.2,1.6,9.4,2020,2905800,1st Round Pick
129,Luka Doncic,doncilu01,PG,20,DAL,54,54,33.3,9.5,20.6,0.461,2.9,9.1,0.318,6.6,11.5,0.574,0.531,6.8,9.1,0.752,1.3,8,9.3,8.7,1.1,0.2,4.2,2.5,28.7,2020,7683360,1st Round Pick
131,Damyean Dotson,dotsoda01,SG,25,NYK,48,0,17.4,2.5,6,0.414,1.2,3.4,0.362,1.3,2.6,0.48,0.516,0.5,0.7,0.667,0.2,1.7,1.9,1.2,0.5,0.1,0.4,0.9,6.7,2020,1618520,Minimum Salary
132,Sekou Doumbouya,doumbse01,SF,19,DET,38,19,19.8,2.4,6.2,0.39,0.7,2.6,0.286,1.7,3.6,0.464,0.449,0.8,1.2,0.674,0.5,2.6,3.1,0.5,0.5,0.2,0.9,2.1,6.4,2020,3285120,1st Round Pick
134,Goran Dragic,dragigo01,PG,33,MIA,54,1,28.4,5.4,12.3,0.437,2.2,5.8,0.377,3.2,6.5,0.491,0.526,3.1,4.1,0.769,0.5,2.6,3.1,5.1,0.6,0.1,2.5,1.9,16.1,2020,19217900,Bird Rights
135,Andre Drummond,drumman01,C,26,DET,49,48,33.8,7.3,13.9,0.53,0,0.4,0.048,7.3,13.4,0.546,0.531,3,5.2,0.584,4.6,11.2,15.8,2.8,2,1.7,3.6,3.6,17.8,2020,27093019,Cap Space
135,Andre Drummond,drumman01,C,26,CLE,8,8,28.1,7.3,13.1,0.552,0.5,1.8,0.286,6.8,11.4,0.593,0.571,2.5,4.9,0.513,3,8.1,11.1,1.8,1.5,1.4,3.6,3.1,17.5,2020,27093019,Cap Space
137,Kris Dunn,dunnkr01,PG,25,CHI,51,32,24.9,3,6.7,0.444,0.6,2.2,0.259,2.4,4.5,0.535,0.487,0.8,1.1,0.741,0.5,3.2,3.6,3.4,2,0.3,1.3,3.1,7.3,2020,5348007,1st Round pick
138,Carsen Edwards,edwarca01,SG,21,BOS,35,0,9,1.1,3.2,0.327,0.6,1.9,0.309,0.5,1.3,0.356,0.42,0.3,0.4,0.846,0.2,1.1,1.2,0.6,0.3,0.1,0.4,0.9,3,2020,1228026,Cap space
140,Wayne Ellington,ellinwa01,SG,32,NYK,36,1,15.5,1.7,4.8,0.351,1.4,4,0.35,0.3,0.9,0.355,0.494,0.3,0.4,0.846,0.1,1.7,1.8,1.2,0.4,0.1,0.5,1.1,5.1,2020,7804878,Cap Space
141,Joel Embiid,embiijo01,C,25,PHI,44,44,30.2,7.5,15.9,0.474,1.3,3.7,0.348,6.3,12.3,0.511,0.514,7.1,8.7,0.814,2.8,9,11.8,3.1,0.9,1.3,3.1,3.4,23.4,2020,27504630,1st Round Pick
142,James Ennis,ennisja01,SF,29,PHI,49,0,15.8,2,4.6,0.442,0.8,2.2,0.349,1.3,2.4,0.525,0.524,1,1.2,0.787,1,2.1,3.1,0.8,0.5,0.3,0.6,1.7,5.8,2020,1882867,Minimum Salary
142,James Ennis,ennisja01,SF,29,ORL,12,10,23.1,2.3,5.7,0.412,0.8,2.8,0.303,1.5,2.9,0.514,0.485,1.3,1.4,0.882,1.1,3,4.1,1.1,0.5,0.5,1,2,6.8,2020,1882867,Minimum Salary
144,Jacob Evans,evansja02,SG,22,GSW,27,1,15.3,1.7,4.9,0.338,0.5,1.4,0.342,1.2,3.5,0.337,0.387,0.9,1.1,0.862,0.3,1.2,1.5,1.1,0.4,0.4,0.9,1.5,4.7,2020,1925880,1st Round Pick
145,Dante Exum,exumda01,SG,24,UTA,11,0,7.5,0.9,2.1,0.435,0.2,0.5,0.333,0.7,1.5,0.471,0.478,0.2,0.2,1,0.3,0.8,1.1,0.6,0.1,0.2,0.9,0.7,2.2,2020,9600000,Cap Space
145,Dante Exum,exumda01,SG,24,CLE,24,1,16.8,1.9,4,0.479,0.5,1.5,0.351,1.4,2.5,0.559,0.547,1.3,1.7,0.732,0.4,1.9,2.3,1.4,0.5,0.3,0.9,1.3,5.6,2020,9600000,Cap Space
147,Derrick Favors,favorde01,C,28,NOP,45,43,24.2,4.2,6.8,0.62,0,0.2,0.143,4.2,6.6,0.631,0.621,0.8,1.4,0.581,3.3,6.6,9.9,1.7,0.6,1,1.1,2.2,9.2,2020,17650000,Bird Rights
148,Cristiano Felicio,feliccr01,PF,27,CHI,22,0,17.5,1.5,2.5,0.63,0,0.1,0,1.5,2.4,0.654,0.63,0.8,1,0.783,2.5,2.1,4.6,0.7,0.5,0.1,0.8,1.5,3.9,2020,8156500,Cap space
149,Terrance Ferguson,fergute01,SF,21,OKC,50,37,23.4,1.5,4,0.372,0.9,3.1,0.297,0.6,0.9,0.636,0.487,0.3,0.4,0.789,0.5,1,1.5,0.9,0.5,0.3,0.6,2.9,4.2,2020,2475840,1st Round Pick
150,Bruno Fernando,fernabr01,C,21,ATL,56,13,12.7,1.8,3.6,0.518,0.1,0.7,0.135,1.8,2.9,0.605,0.53,0.5,0.9,0.569,1.2,2.3,3.5,0.9,0.3,0.3,0.8,1.9,4.3,2020,1400000,Cap space
151,Yogi Ferrell,ferreyo01,PG,26,SAC,44,0,11,1.5,3.8,0.396,0.4,1.6,0.275,1.1,2.3,0.48,0.453,0.7,0.8,0.865,0.1,1,1.1,1.3,0.3,0.1,0.6,0.7,4.2,2020,3150000,Cap Space
152,Dorian Finney-Smith,finnedo01,PF,26,DAL,64,61,29.7,3.3,7.1,0.468,1.5,4.1,0.374,1.8,3,0.599,0.577,1.1,1.5,0.722,2,3.5,5.5,1.5,0.7,0.6,1,2.4,9.3,2020,4000000,Bird Rights
153,Bryn Forbes,forbebr01,SG,26,SAS,63,62,25.1,3.8,9.2,0.417,2.3,6,0.388,1.5,3.2,0.47,0.544,1.2,1.4,0.833,0.2,1.8,2,1.7,0.5,0,0.9,1.8,11.2,2020,2875000,Early Bird Rights
154,Evan Fournier,fournev01,SG,27,ORL,61,61,31.7,6.7,14.2,0.47,2.7,6.7,0.406,4,7.6,0.525,0.564,2.8,3.4,0.82,0.3,2.3,2.6,3.2,1.1,0.2,2,2.4,18.8,2020,17000000,Cap Space
155,De'Aaron Fox,foxde01,PG,22,SAC,45,43,31.7,7.3,15.4,0.475,1,3.4,0.307,6.3,12,0.523,0.509,4.8,6.8,0.703,0.7,3.4,4,6.8,1.4,0.5,3.1,2.9,20.4,2020,6392760,1st Round Pick
156,Melvin Frazier,frazime01,SG,23,ORL,15,0,3.4,0.4,1.1,0.353,0.3,0.5,0.571,0.1,0.7,0.2,0.471,0.1,0.3,0.5,0.1,0.2,0.3,0.1,0.3,0.1,0.2,0.5,1.2,2020,1416852,MLE
158,Tim Frazier,fraziti01,PG,29,DET,27,11,13.1,1.3,3.5,0.362,0.4,1.1,0.333,0.9,2.4,0.375,0.415,0.7,0.9,0.792,0.3,0.9,1.2,3.4,0.5,0.1,1.3,1.6,3.6,2020,1882867,
159,Markelle Fultz,fultzma01,PG,21,ORL,64,59,28.3,5,10.6,0.473,0.5,1.8,0.254,4.5,8.7,0.52,0.496,1.6,2.2,0.723,0.5,2.8,3.3,5.2,1.3,0.2,2,2,12.1,2020,9745200,1st Round Pick
160,Wenyen Gabriel,gabriwe01,PF,22,SAC,11,0,5.5,0.5,1.5,0.353,0.1,0.7,0.125,0.5,0.8,0.556,0.382,0.5,0.9,0.6,0.4,0.5,0.9,0.3,0.3,0.2,0.5,0.6,1.7,2020,898310,Minimum Salary
160,Wenyen Gabriel,gabriwe01,PF,22,POR,17,1,8.8,0.8,1.7,0.483,0.3,0.7,0.417,0.5,1,0.529,0.569,0.5,0.6,0.8,0.8,1.3,2.1,0.3,0.4,0.2,0.6,1.6,2.4,2020,898310,Minimum Salary
161,Daniel Gafford,gaffoda01,C,21,CHI,43,7,14.2,2.2,3.1,0.701,0,0,,2.2,3.1,0.701,0.701,0.7,1.4,0.533,1.2,1.3,2.5,0.5,0.3,1.3,0.7,2.3,5.1,2020,898310,Minimum Salary
162,Danilo Gallinari,gallida01,PF,31,OKC,55,55,30.7,6,13.6,0.439,3,7.3,0.409,3,6.3,0.474,0.549,4.3,4.8,0.886,0.6,4.9,5.5,2.1,0.7,0.1,1.3,1.2,19.2,2020,22615559,Sign and Trade
163,Langston Galloway,gallola01,SG,28,DET,66,6,25.8,3.6,8.2,0.435,2,5,0.399,1.6,3.2,0.493,0.557,1.1,1.3,0.859,0.5,1.8,2.3,1.5,0.7,0.2,0.6,1.5,10.3,2020,7333333,MLE
164,Darius Garland,garlada01,PG,20,CLE,59,59,30.9,4.7,11.8,0.401,1.8,5,0.355,3,6.8,0.434,0.476,1.1,1.2,0.875,0.5,1.4,1.9,3.9,0.7,0.1,2.6,1.6,12.3,2020,6400920,1st Round Pick
165,Marc Gasol,gasolma01,C,35,TOR,36,35,27.5,2.8,6.6,0.419,1.4,3.5,0.402,1.3,3,0.44,0.528,0.7,1,0.722,0.8,5.5,6.3,3.4,0.8,0.9,1.2,2.8,7.6,2020,25595700,Bird Rights
166,Rudy Gay,gayru01,PF,33,SAS,60,5,21.5,3.7,8.4,0.442,1,3.1,0.314,2.7,5.3,0.517,0.5,1.7,1.9,0.876,0.9,4.4,5.4,1.7,0.4,0.5,1.3,1.5,10,2020,14000000,Early Bird Rights
167,Paul George,georgpa01,SF,29,LAC,42,42,29.1,6.9,16,0.432,3.2,7.9,0.399,3.8,8.1,0.463,0.53,3.9,4.5,0.882,0.5,5.2,5.7,3.9,1.3,0.5,2.7,2.4,21,2020,33005556,Maximum Salary
168,Taj Gibson,gibsota01,C,34,NYK,62,56,16.5,2.7,4.6,0.584,0.1,0.2,0.286,2.6,4.4,0.599,0.591,0.7,0.9,0.732,1.8,2.5,4.3,0.8,0.4,0.5,0.8,2,6.1,2020,9800000,Cap Space
169,Harry Giles,gilesha01,PF,21,SAC,38,17,15.2,3.1,5.4,0.56,0,0,,3.1,5.4,0.56,0.56,0.9,1.1,0.767,0.9,3.3,4.2,1.3,0.6,0.4,0.9,2.6,7,2020,2578800,1st Round Pick
170,Shai Gilgeous-Alexander,gilgesh01,SG,21,OKC,63,63,35.1,7,14.8,0.473,1.2,3.5,0.351,5.8,11.3,0.511,0.514,4,5,0.801,0.7,5.4,6.1,3.3,1.1,0.7,1.9,1.7,19.3,2020,3952920,1st Round Pick
171,Rudy Gobert,goberru01,C,27,UTA,62,62,34.5,5.7,8.2,0.698,0,0,,5.7,8.2,0.698,0.698,3.7,5.9,0.621,3.4,10.3,13.7,1.5,0.8,2,1.9,3.2,15.1,2020,25008427,1st Round Pick
172,Brandon Goodwin,goodwbr01,PG,24,ATL,34,1,12.6,2.2,5.6,0.4,0.8,2.6,0.299,1.5,3,0.485,0.468,0.8,0.9,0.933,0.3,1.8,2.1,1.5,0.4,0.1,0.9,1.3,6.1,2020,522738,Minimum Salary
173,Aaron Gordon,gordoaa01,PF,24,ORL,58,58,33,5.4,12.5,0.433,1.2,3.9,0.301,4.2,8.6,0.492,0.479,2.4,3.5,0.675,1.8,5.8,7.6,3.7,0.9,0.6,1.6,2,14.4,2020,19863636,Bird Rights
174,Eric Gordon,gordoer01,SG,31,HOU,34,13,28.6,4.8,12.9,0.37,2.7,8.5,0.319,2.1,4.4,0.467,0.475,2.3,3,0.757,0.2,1.7,1.9,1.5,0.6,0.4,1.1,2,14.5,2020,14057730,Cap Space
175,Devonte' Graham,grahade01,PG,24,CHO,63,53,35.1,5.8,15.3,0.382,3.5,9.3,0.373,2.4,6,0.397,0.495,3,3.7,0.82,0.7,2.7,3.4,7.5,1,0.2,2.9,1.8,18.2,2020,1416852,MLE
176,Treveon Graham,grahatr01,SG,26,MIN,33,20,20.1,1.9,5.3,0.354,0.6,2.5,0.241,1.3,2.8,0.457,0.411,0.8,1.1,0.73,0.9,2.2,3,0.9,0.5,0.1,0.6,2,5.2,2020,1678854,Minimum Salary
176,Treveon Graham,grahatr01,SG,26,ATL,22,0,12.1,1.1,3,0.373,0.6,1.7,0.351,0.5,1.4,0.4,0.47,0.4,0.9,0.474,1,1.3,2.3,0.7,0.3,0.2,0.5,1.6,3.3,2020,1678854,Minimum Salary
177,Jerami Grant,grantje01,PF,25,DEN,64,22,26.2,4.1,8.7,0.471,1.4,3.4,0.4,2.7,5.3,0.518,0.55,2,2.7,0.744,0.8,2.7,3.5,1.2,0.7,0.8,0.9,2.2,11.6,2020,9346153,Bird Rights
179,Danny Green,greenda02,SG,32,LAL,61,61,25.1,2.9,7,0.419,1.9,4.9,0.378,1.1,2.1,0.516,0.552,0.5,0.7,0.727,0.7,2.7,3.4,1.4,1.2,0.5,0.9,2.1,8.2,2020,14634146,Cap Space
180,Draymond Green,greendr01,PF,29,GSW,43,43,28.4,2.9,7.3,0.389,0.8,3,0.279,2,4.3,0.465,0.446,1.5,1.9,0.759,0.5,5.7,6.2,6.2,1.4,0.8,2.3,2.6,8,2020,18539130,Bird Rights
181,JaMychal Green,greenja01,PF,29,LAC,55,0,20.5,2.3,5.5,0.414,1.3,3.7,0.363,0.9,1.8,0.52,0.536,0.6,0.8,0.727,1.4,5,6.3,0.8,0.5,0.4,0.8,2.7,6.5,2020,4767000,Room Exception
182,Javonte Green,greenja02,SF,26,BOS,44,1,9.4,1.1,2.2,0.5,0.1,0.5,0.261,1,1.7,0.573,0.531,0.5,0.8,0.639,0.4,1.4,1.8,0.5,0.5,0.2,0.4,0.8,2.9,2020,898310,Minimum Salary
183,Jeff Green,greenje02,PF,33,UTA,30,2,18.4,2.5,6.5,0.385,1.1,3.5,0.327,1.4,3,0.451,0.472,1.6,2.1,0.778,0.5,2.2,2.7,0.7,0.4,0.3,0.9,1.5,7.8,2020,2564753,
183,Jeff Green,greenje02,PF,33,HOU,10,0,20.1,4.1,6.6,0.621,1.4,3.4,0.412,2.7,3.2,0.844,0.727,0.8,1,0.8,0.9,2.3,3.2,1.2,0.9,0.5,0.9,1.9,10.4,2020,840427,Minimum Salary
184,Blake Griffin,griffbl01,PF,30,DET,18,18,28.4,4.9,13.9,0.352,1.5,6.2,0.243,3.4,7.7,0.439,0.406,4.2,5.4,0.776,0.9,3.7,4.7,3.3,0.4,0.4,2.2,1.5,15.5,2020,34234964,Bird Rights
185,Marko Guduric,gudurma01,SG,24,MEM,42,0,11.3,1.5,3.7,0.396,0.6,1.9,0.309,0.9,1.7,0.493,0.477,0.5,0.6,0.92,0.3,1.4,1.7,1.1,0.3,0.2,0.9,0.8,4,2020,2625000,Bi-annual Exception
187,Rui Hachimura,hachiru01,PF,21,WAS,41,41,29.7,5.3,11.1,0.478,0.5,1.8,0.274,4.8,9.3,0.517,0.5,2.2,2.7,0.829,1.5,4.5,6,1.7,0.8,0.2,1,2.2,13.4,2020,4469160,1st Round Pick
191,Tim Hardaway Jr.,hardati02,SG,27,DAL,63,50,28.8,5.5,12.6,0.437,2.9,7.2,0.407,2.6,5.3,0.478,0.554,1.9,2.4,0.801,0.4,2.8,3.1,2,0.6,0.1,1,1.7,15.8,2020,18150000,Cap space
192,James Harden,hardeja01,SG,30,HOU,61,61,36.7,9.9,22.7,0.435,4.4,12.6,0.352,5.4,10.1,0.538,0.533,10.1,11.8,0.861,1,5.3,6.4,7.4,1.7,0.9,4.5,3.4,34.4,2020,37800000,Bird Rights
193,Maurice Harkless,harklma01,SF,26,LAC,50,38,22.8,2.2,4.3,0.516,0.5,1.5,0.37,1.7,2.9,0.59,0.578,0.5,0.8,0.571,0.9,3.1,4,1,1,0.6,0.9,2.4,5.5,2020,11511234,Cap Space
193,Maurice Harkless,harklma01,SF,26,NYK,12,10,23.8,2.5,5.5,0.455,0.6,2.1,0.28,1.9,3.4,0.561,0.508,1.3,2,0.625,0.7,2.7,3.3,1.7,0.8,0.3,0.6,2.3,6.8,2020,11511234,Cap Space
195,Montrezl Harrell,harremo01,C,26,LAC,63,2,27.8,7.5,12.9,0.58,0,0.3,0,7.5,12.6,0.593,0.58,3.7,5.6,0.658,2.6,4.5,7.1,1.7,0.6,1.1,1.7,2.3,18.6,2020,6000000,Bird Rights
196,Gary Harris,harriga01,SG,25,DEN,56,55,31.8,3.9,9.3,0.42,1.3,3.8,0.333,2.6,5.5,0.479,0.487,1.3,1.6,0.815,0.5,2.4,2.9,2.1,1.4,0.3,1.1,2.1,10.4,2020,17839286,1st Round Pick
197,Joe Harris,harrijo01,SF,28,BRK,63,63,30.9,5.3,11.2,0.471,2.4,5.9,0.412,2.9,5.3,0.536,0.579,1,1.3,0.747,1,3.4,4.3,2.1,0.6,0.3,1.5,2.2,13.9,2020,7670000,Early Bird Rights
198,Tobias Harris,harrito02,PF,27,PHI,65,65,34.5,7.6,16.1,0.472,1.8,5,0.362,5.8,11.1,0.521,0.528,2.4,2.9,0.806,0.8,5.9,6.8,3.2,0.8,0.5,1.5,2.3,19.4,2020,31034483,Bird Rights
199,Shaquille Harrison,harrish01,SF,26,CHI,43,10,11.3,1.8,3.8,0.467,0.4,1,0.381,1.4,2.9,0.496,0.515,0.9,1.2,0.78,0.5,1.5,2,1.1,0.8,0.4,0.4,1.3,4.9,2020,898310,Minimum Salary
200,Josh Hart,hartjo01,SF,24,NOP,57,14,27.4,3.5,8.4,0.416,1.9,5.7,0.342,1.6,2.7,0.571,0.531,1.2,1.6,0.747,0.9,5.5,6.5,1.6,1,0.4,1.1,2.5,10.2,2020,1934160,1st Round Pick
201,Isaiah Hartenstein,harteis01,C,21,HOU,23,2,11.6,1.9,2.9,0.657,0,0.2,0,1.9,2.7,0.71,0.657,0.8,1.2,0.679,1.3,2.7,3.9,0.8,0.4,0.5,0.7,1.8,4.7,2020,1416852,MLE
203,Jaxson Hayes,hayesja02,C,19,NOP,56,12,17,2.8,4.2,0.66,0,0.1,0.25,2.8,4.1,0.667,0.662,1.9,3.1,0.63,1.5,2.5,4,0.9,0.4,0.9,0.7,2.5,7.5,2020,4862040,1st Round Pick
204,Gordon Hayward,haywago01,SF,29,BOS,45,45,33.4,6.8,13.5,0.502,1.6,4.2,0.392,5.1,9.3,0.553,0.563,2.1,2.5,0.847,1,5.5,6.5,4.1,0.8,0.4,1.8,1.8,17.3,2020,32700690,Cap space
205,John Henson,hensojo01,PF,29,CLE,29,2,14.2,2.1,4.1,0.508,0.2,1.1,0.194,1.9,3.1,0.618,0.533,0.6,1.1,0.515,1.1,2.8,3.9,1.5,0.6,1.1,0.7,1.9,5,2020,9732396,1st Round Pick
205,John Henson,hensojo01,PF,29,DET,11,6,17.1,3.1,4.6,0.667,0.2,0.5,0.4,2.9,4.2,0.696,0.686,0.5,1.2,0.462,1.3,3.1,4.4,1,0.7,0.9,1.4,2.1,6.9,2020,9732396,1st Round Pick
207,Juan Hernangomez,hernaju01,PF,24,DEN,34,0,12.4,1.1,3.2,0.345,0.4,1.8,0.25,0.7,1.5,0.46,0.414,0.5,0.7,0.64,0.7,2.1,2.8,0.6,0.1,0.1,0.5,0.9,3.1,2020,3321030,1st Round pick
207,Juan Hernangomez,hernaju01,PF,24,MIN,14,14,29.4,4.4,9.8,0.453,2.1,4.9,0.42,2.4,4.9,0.485,0.558,2,3.3,0.609,1.4,5.9,7.3,1.3,1,0.3,1,2.5,12.9,2020,3321030,1st Round pick
208,Willy Hernangomez,hernawi01,C,25,CHO,31,0,12.1,2.4,4.5,0.532,0.2,0.7,0.227,2.2,3.8,0.59,0.55,1.2,1.9,0.627,1.4,2.9,4.3,0.9,0.3,0.2,1,1,6.1,2020,1676735,Cap Space
209,Tyler Herro,herroty01,SG,20,MIA,47,6,27.2,4.7,11.3,0.414,2.1,5.4,0.391,2.6,5.9,0.434,0.507,1.4,1.7,0.835,0.3,3.7,4,1.9,0.6,0.1,1.5,1.3,12.9,2020,3640200,1st Round Pick
211,Mario Hezonja,hezonma01,PF,24,POR,47,4,16.3,1.7,4,0.429,0.4,1.4,0.328,1.3,2.7,0.48,0.484,0.9,1.1,0.824,0.6,2.9,3.4,0.9,0.6,0.2,0.8,2,4.8,2020,1737145,Minimum Salary
212,Buddy Hield,hieldbu01,SG,27,SAC,64,44,32,7.1,16.6,0.429,3.8,9.7,0.395,3.3,6.9,0.477,0.544,1.8,2,0.855,0.9,3.9,4.8,3.1,0.9,0.3,2.3,2.3,19.8,2020,4861208,1st Round pick
213,George Hill,hillge01,PG,33,MIL,52,0,21.2,3.4,6.5,0.53,1.4,2.9,0.48,2,3.5,0.571,0.638,1.3,1.6,0.831,0.9,2.1,3,2.9,0.8,0.1,0.9,1.4,9.6,2020,10133907,Cap Space
214,Solomon Hill,hillso01,SF,28,MEM,48,3,18.8,2,4.9,0.412,1.2,3.1,0.381,0.8,1.8,0.465,0.532,0.5,0.8,0.684,0.5,2.5,3,2,0.6,0.1,0.8,1.5,5.7,2020,13258781,Cap Space
214,Solomon Hill,hillso01,SF,28,MIA,6,1,15.2,0.7,2.5,0.267,0.5,1.5,0.333,0.2,1,0.167,0.367,0.7,0.7,1,0.5,1.2,1.7,0.7,0.8,0.8,1.2,0.8,2.5,2020,13258781,Cap Space
216,Aaron Holiday,holidaa01,PG,23,IND,58,26,23.6,3.5,8.6,0.407,1.4,3.5,0.394,2.1,5.1,0.416,0.488,1.1,1.2,0.861,0.4,1.9,2.3,3.3,0.8,0.2,1.3,1.8,9.4,2020,2239200,1st Round Pick
217,Jrue Holiday,holidjr01,SG,29,NOP,55,55,34.9,7.7,16.9,0.452,2.1,5.9,0.357,5.6,11.1,0.502,0.514,2.2,3.1,0.7,1.3,3.6,4.9,6.9,1.7,0.8,2.9,2.3,19.6,2020,26131111,Bird Rights
218,Justin Holiday,holidju01,SG,30,IND,65,2,24.9,2.9,6.6,0.44,1.9,4.4,0.424,1,2.2,0.472,0.581,0.7,0.9,0.78,0.5,2.7,3.2,1.3,1.2,0.6,0.6,1.8,8.4,2020,4767000,Room Exception
219,Rondae Hollis-Jefferson,holliro01,SF,25,TOR,52,5,19.2,2.7,5.7,0.471,0,0.3,0.118,2.6,5.3,0.493,0.475,1.8,2.5,0.736,2,2.9,4.9,1.7,0.8,0.4,0.9,2,7.2,2020,2500000,MLE
220,Richaun Holmes,holmeri01,C,26,SAC,39,33,28.8,5.4,8.2,0.654,0,0,,5.4,8.2,0.654,0.654,2.1,2.6,0.8,3,5.3,8.3,1,1,1.4,1.3,3.9,12.8,2020,4767000,Room Exception
221,Rodney Hood,hoodro01,SF,27,POR,21,21,29.5,4.1,8.2,0.506,1.7,3.4,0.493,2.5,4.8,0.515,0.608,1,1.3,0.778,0.5,3,3.4,1.5,0.8,0.2,0.9,2.2,11,2020,5718000,MLE
222,Al Horford,horfoal01,C,33,PHI,60,57,30.8,4.8,10.9,0.442,1.5,4.4,0.337,3.3,6.5,0.513,0.51,0.9,1.2,0.753,1.5,5.3,6.9,4.1,0.9,0.9,1.1,2.1,12,2020,28000000,Cap Space
224,Danuel House,houseda01,SF,26,HOU,58,47,30,3.6,8.3,0.427,1.9,5.4,0.363,1.6,2.9,0.544,0.545,1.2,1.5,0.8,1,3.3,4.2,1.3,1.1,0.6,0.8,2.1,10.2,2020,3540000,MLE
225,Dwight Howard,howardw01,C,34,LAL,62,2,19.2,3,4.1,0.732,0,0.1,0.6,3,4.1,0.734,0.737,1.4,2.9,0.494,2.5,4.9,7.4,0.7,0.4,1.2,1.2,3.2,7.5,2020,2564753,Minimum Salary
227,Kevin Huerter,huertke01,SG,21,ATL,56,48,31.4,4.5,10.9,0.413,2.3,6,0.38,2.2,4.9,0.453,0.517,0.9,1.1,0.828,0.6,3.4,4.1,3.8,0.9,0.5,1.6,2.5,12.2,2020,2636280,1st Round Pick
